ano_eje,mes_eje,nivel_gobierno_nombre,sector_nombre,departamento_ejecutora_nombre,funcion_nombre,fuente_financiamiento_nombre,categoria_gasto_nombre,monto_devengado,tasa_giro
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO DE CAPITAL,9459.92,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,3000,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TURISMO,RECURSOS ORDINARIOS,GASTO DE CAPITAL,37371.23,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,1510.8,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,10,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,4112.94,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRABAJO,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,816,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,376,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,7240.19,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,12891.07,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,6595.67,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,11301.76,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,3600,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1700,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1989.8,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,72897.5,7.80548029767825
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,14667.75,101.25786163522
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,18050,50
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,108524.94,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,164296.28,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,95593.34,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,75840,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS DETERMINADOS,GASTO CORRIENTE,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,PROTECCION SOCIAL,RECURSOS DETERMINADOS,GASTO CORRIENTE,510,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,39.2,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,154.2,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,305,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO CORRIENTE,40991,87.1923105071845
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1400,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,3667,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,119401.3,34.8868898412329
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SANEAMIENTO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,18584.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SANEAMIENTO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,1803.2,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,97128.08,93.1450513589891
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,60293.98,143.751001343749
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,5940.5,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,2048.67,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TURISMO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,4623.75,80.0964585022979
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,5452,99.9847762289068
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,52429,99.5764367048771
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,4680,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,2000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,4000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,23848,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,4050,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS ORDINARIOS,GASTO CORRIENTE,956.08,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,652,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,89494.61,96.5011747634858
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,98226.25,95.7357121950599
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1464172.67,96.8666489315089
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,31220,118.322197309417
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,113507,98.3941519025258
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,175475.78,106.77108829492
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,914,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,9088,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,31207,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,249.4,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,39801,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1300,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRABAJO,RECURSOS ORDINARIOS,GASTO CORRIENTE,4261.83,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5654.59,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,4791.36,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1274,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,4002.45,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2755,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1350,51.8518518518519
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3466.92,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2146.84,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5190,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,20920.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SANEAMIENTO,RECURSOS DETERMINADOS,GASTO CORRIENTE,2520,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SANEAMIENTO,RECURSOS ORDINARIOS,GASTO CORRIENTE,317,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,PROTECCION SOCIAL,RECURSOS ORDINARIOS,GASTO CORRIENTE,1200,150
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,6201,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,17062,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6280.73,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,20350,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,3409.15,34.0451432175176
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,2675.39,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,350000,98.9333114285714
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,25092.82,103.287793081846
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,28677.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,949,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,9811.5,130.270600825562
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,60,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,8699.76,50.4466789888457
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,1300,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,4300,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,13300,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,1500,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,VIVIENDA Y DESARROLLO URBANO,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,3750,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,PROTECCION SOCIAL,RECURSOS ORDINARIOS,GASTO CORRIENTE,1235.81,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,4893.21,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,1238.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,1650,78.7878787878788
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5733,97.992673992674
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,580,82.7586206896552
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,796.72,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,4000,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,18966,122.990983865865
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,19078.24,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,30860.4,30.9263651799717
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,6267.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,19467.35,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,2719.06,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,214410,28.54717597127
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,26320.5,106.8300754165
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,5135,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AMBIENTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,930.8,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,200000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,16810,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,19560,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1963.44,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1528.31,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,69,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,20861.76,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS ORDINARIOS,GASTO CORRIENTE,17271.87,98.3988994822217
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,44200,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,PESCA,RECURSOS ORDINARIOS,GASTO CORRIENTE,5875.83,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,885,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,22834.9,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,3253.34,103.237903201018
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,360,120.155555555556
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,28.98,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,29700,73.7373737373737
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,54,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,540,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,39237.19,125.226730048711
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,45346.8,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,7458.6,83.5721180918671
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,39605.14,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,1840,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,4889.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,12862,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,1468.03,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO DE CAPITAL,23900,75.2980753138075
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,2700,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,TURISMO,RECURSOS ORDINARIOS,GASTO DE CAPITAL,6000,148.5
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,366,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,13436.97,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,180,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,33654,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5673.62,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,790.48,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SANEAMIENTO,RECURSOS ORDINARIOS,GASTO CORRIENTE,5114.19,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,PROTECCION SOCIAL,RECURSOS ORDINARIOS,GASTO CORRIENTE,11617,59.1977274683653
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2846.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3504.28,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,78339.3,100.051545009976
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,5378.38,111.699991447239
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,251.6,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,384,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,4387.38,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1260,85.7142857142857
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,3664.79,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1280,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5680,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,39591,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1386.43,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,27838.54,101.405533479845
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,4050,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,APURIMAC,MINERIA,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,1471.93,100
